************************************************
*    Row   * run.AsInt * event.AsI * lumiblock *
*   452471 *    297101 * 920671545 *       721 *
*   452794 *    297101 * 930614347 *       730 *
*   452838 *    297101 * 930998587 *       731 *
*   453142 *    297101 * 943817461 *       742 *
*   453237 *    297101 * 947122968 *       745 *
*   453241 *    297101 * 946846425 *       745 *
*   453328 *    297101 * 949634444 *       747 *
*   453409 *    297308 *   2221618 *         4 *
*   453425 *    297308 *   3030772 *         5 *
*   453687 *    299065 * 419104450 *       295 *
*   453732 *    299065 * 421072544 *       296 *
*   453765 *    299065 * 422711661 *       297 *
*   454037 *    299065 * 430659312 *       303 *
*   454045 *    299065 * 431521194 *       303 *
*   454074 *    299065 * 431494133 *       303 *
*   454124 *    299065 * 432836642 *       304 *
*   454127 *    299065 * 434229149 *       305 *
*   454133 *    299065 * 433914834 *       305 *
*   454372 *    299065 * 440582197 *       310 *
*   454593 *    299065 * 448454525 *       315 *
*   454632 *    299065 * 448670640 *       315 *
*   454681 *    299065 * 450434491 *       316 *
*   454762 *    299065 * 453898174 *       319 *
*   454907 *    299065 * 458391371 *       323 *
*   454995 *    299065 * 462234889 *       325 *
*   455094 *    299065 * 465220045 *       327 *
*   455196 *    299065 * 467303525 *       329 *
*   455265 *    299065 * 471268230 *       331 *
*   455312 *    299065 * 472860447 *       332 *
*   455387 *    299067 *  39891581 *        35 *
*   455435 *    299067 *  40961959 *        36 *
*   455499 *    299067 *  43519298 *        38 *
*   455563 *    299067 *  45463929 *        39 *
*   455651 *    299067 *  47720106 *        41 *
*   455731 *    299067 *  50266362 *        43 *
*   455741 *    299067 *  50671188 *        43 *
*   455794 *    299067 *  52110947 *        44 *
*   455821 *    299067 *  53052826 *        45 *
*   455911 *    299067 *  55782808 *        47 *
*   455921 *    299067 *  56407354 *        47 *
*   456058 *    299067 *  61536267 *        53 *
*   456082 *    299067 *  61061997 *        53 *
*   456476 *    299067 *  73501355 *        62 *
*   456620 *    299067 *  79527426 *        66 *
*   456673 *    299067 *  80487618 *        67 *
*   456717 *    299067 *  80427043 *        67 *
*   456904 *    299067 *  86200109 *        71 *
*   457043 *    299067 *  89811212 *        74 *
*   457296 *    297101 * 318829802 *       228 *
*   457488 *    297101 * 324524810 *       232 *
*   458638 *    297101 * 358316255 *       257 *
*   459405 *    297101 * 380507049 *       278 *
*   459654 *    297101 * 387968438 *       284 *
*   460173 *    297101 * 402763255 *       295 *
*   460251 *    297101 * 404021182 *       296 *
*   460539 *    297101 * 412146620 *       302 *
*   460639 *    297101 * 416203342 *       305 *
*   460886 *    297101 * 473165633 *       349 *
*   460907 *    297101 * 474807542 *       350 *
*   462270 *    297101 * 515344589 *       381 *
*   462335 *    297101 * 517271210 *       383 *
*   464239 *    297219 * 689093171 *       345 *
*   465982 *    297101 * 564844481 *       421 *
*   466351 *    297101 * 576047435 *       429 *
*   466576 *    297219 * -1.57e+09 *      1803 *
*   466654 *    297219 * -1.56e+09 *      1806 *
*   466775 *    297219 * -1.56e+09 *      1811 *
*   466783 *    297219 * -1.56e+09 *      1812 *
*   466793 *    297219 * -1.56e+09 *      1812 *
*   466852 *    297219 * -1.55e+09 *      1815 *
*   466893 *    297219 * -1.55e+09 *      1816 *
*   466897 *    297219 * -1.55e+09 *      1816 *
*   466922 *    297219 * -1.55e+09 *      1817 *
*   466923 *    297219 * -1.55e+09 *      1817 *
*   466999 *    297219 * -1.55e+09 *      1820 *
*   467096 *    297219 * -1.54e+09 *      1824 *
*   467116 *    297219 * -1.54e+09 *      1825 *
*   467164 *    297219 * -1.54e+09 *      1828 *
*   467189 *    297219 * -1.54e+09 *      1828 *
*   467267 *    297219 * -1.53e+09 *      1832 *
*   467560 *    297219 * -1.52e+09 *      1844 *
*   467564 *    297219 * -1.52e+09 *      1844 *
*   467604 *    297219 * -1.52e+09 *      1845 *
*   467620 *    297219 * -1.52e+09 *      1846 *
*   467659 *    297219 * -1.52e+09 *      1848 *
*   468385 *    297101 * 594722683 *       445 *
*   468469 *    297101 * 596479747 *       446 *
*   469002 *    297101 * 611941517 *       458 *
*   469112 *    297101 * 615537419 *       461 *
*   469272 *    297101 * 619021361 *       464 *
*   469413 *    297101 * 623626030 *       468 *
*   469517 *    297101 * 625644457 *       470 *
*   469660 *    297219 * -1.70e+09 *      1685 *
*   469666 *    297219 * -1.69e+09 *      1686 *
*   469731 *    297219 * -1.69e+09 *      1688 *
*   469751 *    297219 * -1.69e+09 *      1688 *
*   469812 *    297219 * -1.69e+09 *      1690 *
*   469845 *    297219 * -1.69e+09 *      1691 *
*   470013 *    297219 * -1.67e+09 *      1707 *
*   470053 *    297219 * -1.67e+09 *      1709 *
*   470054 *    297219 * -1.67e+09 *      1709 *
*   470083 *    297219 * -1.67e+09 *      1709 *
*   470145 *    297219 * -1.67e+09 *      1712 *
*   470156 *    297219 * -1.66e+09 *      1712 *
*   470201 *    297219 * -1.66e+09 *      1714 *
*   470236 *    297219 * -1.66e+09 *      1715 *
*   470259 *    297219 * -1.66e+09 *      1716 *
*   470286 *    297219 * -1.66e+09 *      1717 *
*   470432 *    297219 * -1.65e+09 *      1722 *
*   470444 *    297219 * -1.65e+09 *      1723 *
*   470694 *    297219 * -1.64e+09 *      1735 *
*   470727 *    297219 * -1.64e+09 *      1735 *
*   470769 *    297219 * -1.64e+09 *      1736 *
*   470822 *    297219 * -1.64e+09 *      1739 *
*   470824 *    297219 * -1.64e+09 *      1739 *
*   470837 *    297219 * -1.64e+09 *      1739 *
*   470935 *    297219 * -1.63e+09 *      1743 *
*   470940 *    297219 * -1.63e+09 *      1743 *
*   470961 *    297219 * -1.63e+09 *      1744 *
*   470991 *    297219 * -1.63e+09 *      1745 *
*   471005 *    297219 * -1.63e+09 *      1746 *
*   471011 *    297219 * -1.63e+09 *      1746 *
*   471088 *    297219 * -1.65e+09 *      1727 *
*   471108 *    297219 * -1.63e+09 *      1747 *
*   471141 *    297219 * -1.63e+09 *      1748 *
*   471193 *    297219 * -1.62e+09 *      1750 *
*   471250 *    297219 * -1.62e+09 *      1752 *
*   471404 *    297219 * -1.61e+09 *      1758 *
*   471466 *    297219 * -1.61e+09 *      1760 *
*   471546 *    297219 * -1.61e+09 *      1763 *
*   471616 *    297219 * -1.61e+09 *      1766 *
*   471652 *    297219 * -1.60e+09 *      1767 *
*   471726 *    297219 * -1.60e+09 *      1770 *
*   471809 *    297219 * -1.60e+09 *      1774 *
*   471885 *    297219 * -1.59e+09 *      1776 *
*   472153 *    297219 * -1.58e+09 *      1786 *
*   472253 *    297219 * -1.58e+09 *      1792 *
*   472283 *    297219 * -1.58e+09 *      1794 *
*   472325 *    297219 * -1.57e+09 *      1795 *
*   472435 *    297219 * -1.57e+09 *      1799 *
*   472462 *    297219 * -1.46e+09 *      1904 *
*   472494 *    297219 * -1.46e+09 *      1906 *
*   472541 *    297219 * -1.46e+09 *      1907 *
*   472555 *    297219 * -1.46e+09 *      1908 *
*   472559 *    297219 * -1.45e+09 *      1908 *
*   472635 *    297219 * -1.45e+09 *      1911 *
*   472687 *    297219 * -1.45e+09 *      1913 *
*   472704 *    297219 * -1.45e+09 *      1914 *
*   472733 *    297219 * -1.45e+09 *      1915 *
*   472786 *    297219 * -1.44e+09 *      1918 *
*   472841 *    297219 * -1.44e+09 *      1921 *
*   472846 *    297219 * -1.44e+09 *      1921 *
*   472892 *    297219 * -1.44e+09 *      1923 *
*   472980 *    297219 * -1.44e+09 *      1927 *
*   473061 *    297219 * -1.43e+09 *      1930 *
*   473126 *    297219 * -1.43e+09 *      1932 *
*   473247 *    297219 * -1.42e+09 *      1938 *
*   473287 *    297219 * -1.42e+09 *      1939 *
*   473310 *    297219 * -1.42e+09 *      1940 *
*   473344 *    297219 * -1.42e+09 *      1941 *
*   473356 *    297219 * -1.42e+09 *      1942 *
*   473507 *    297219 * -1.41e+09 *      1949 *
*   473509 *    297219 * -1.41e+09 *      1949 *
*   473539 *    297219 * -1.41e+09 *      1950 *
*   473581 *    297219 * -1.41e+09 *      1952 *
*   473715 *    297296 *  44457279 *        31 *
*   473739 *    297296 *  45189892 *        31 *
*   473879 *    297296 *  56862917 *        39 *
*   474039 *    297296 *  61207472 *        42 *
*   474288 *    297296 *  69644200 *        48 *
*   474358 *    297296 *  72325818 *        49 *
*   474859 *    297296 *  87622179 *        60 *
*   474861 *    297296 *  88070236 *        60 *
*   475180 *    297296 *  98237510 *        67 *
*   475555 *    299329 * 101227819 *        60 *
*   475563 *    299329 * 101569232 *        60 *
*   475682 *    299329 * 106070529 *        62 *
*   475848 *    299329 * 113325730 *        67 *
*   475900 *    299329 * 115820347 *        68 *
*   476121 *    299329 * 122533793 *        72 *
*   476131 *    299329 * 121769061 *        72 *
*   476347 *    299329 * 127324730 *        75 *
*   477629 *    297101 * 637759500 *       479 *
*   477941 *    297101 * 646886185 *       487 *
*   478199 *    297101 * 654005822 *       493 *
*   478286 *    297101 * 656668796 *       495 *
*   478329 *    297101 * 657764839 *       496 *
*   478351 *    297101 * 659138071 *       497 *
*   478376 *    297101 * 659059938 *       497 *
*   478472 *    297101 * 662752201 *       500 *
*   478680 *    297101 * 669482442 *       505 *
*   478930 *    297101 * 679556689 *       514 *
*   479077 *    297101 * 683357163 *       517 *
*   479223 *    297224 *   4509183 *        14 *
*   479255 *    297224 *   5923096 *        16 *
*   479285 *    297224 *   8833870 *        19 *
*   479300 *    297224 *   8999036 *        19 *
*   479306 *    297224 *  16070815 *        24 *
*   479501 *    297224 *  27734597 *        38 *
*   479521 *    297224 *  29225211 *        40 *
*   479542 *    297224 *  31271645 *        42 *
*   479571 *    297224 *  32794167 *        44 *
*   479586 *    297224 *  33596634 *        45 *
*   479599 *    297224 *  34109515 *        46 *
*   479696 *    297224 *  40895543 *        54 *
*   479708 *    297224 *  41995674 *        55 *
*   479715 *    297224 *  42021412 *        55 *
*   479717 *    297224 *  41665601 *        55 *
*   479737 *    297224 *  43123356 *        57 *
*   479800 *    297224 *  48003378 *        63 *
*   479977 *    297224 *  61691116 *        79 *
*   480123 *    297227 *   5658095 *        15 *
*   480127 *    297227 *   5735972 *        15 *
*   480193 *    297227 *  10517562 *        21 *
*   480235 *    297227 *  13706793 *        25 *
*   480243 *    297227 *  13734555 *        25 *
*   480262 *    297227 *  15165716 *        27 *
*   480265 *    297227 *  15828037 *        27 *
*   480330 *    297227 *  20043822 *        33 *
*   480398 *    297227 *  24843646 *        39 *
*   480458 *    297227 *  28966676 *        44 *
*   480471 *    297227 *  29982905 *        45 *
*   480532 *    297227 *  34266601 *        51 *
*   480579 *    297219 * 482739075 *       238 *
*   480765 *    297219 * 486696368 *       240 *
*   483695 *    297425 * 152030385 *        95 *
*   486659 *    297227 *  38604580 *        56 *
*   486686 *    297227 *  40433442 *        58 *
*   486693 *    297227 *  40815521 *        59 *
*   486916 *    297227 *  56409081 *        79 *
*   486957 *    297227 *  60276025 *        84 *
*   487114 *    297227 *  70708881 *        97 *
*   487232 *    297227 *  77931391 *       106 *
*   487395 *    297227 *  89998218 *       121 *
*   487446 *    297227 *  93422035 *       126 *
*   487520 *    297227 *  96662220 *       130 *
*   487534 *    297227 *  97530678 *       131 *
*   487541 *    297227 *  97584271 *       131 *
*   487582 *    297227 * 100129599 *       134 *
*   487623 *    297227 * 101265571 *       136 *
*   487627 *    297227 * 102483629 *       137 *
*   487649 *    297227 * 103470148 *       139 *
*   487693 *    297227 * 105938319 *       142 *
*   487777 *    297227 * 110067101 *       147 *
*   487822 *    297227 * 111616575 *       149 *
*   487826 *    297227 * 112313673 *       150 *
*   487830 *    297227 * 112135548 *       150 *
*   487862 *    297227 * 113367622 *       151 *
*   487904 *    297227 * 115643080 *       154 *
*   487992 *    297219 * -81088696 *      2600 *
*   487993 *    297219 * -81078454 *      2600 *
*   487994 *    297219 * -81035715 *      2600 *
*   488071 *    297219 * -80659497 *      2605 *
*   488079 *    297219 * -80565675 *      2606 *
*   488184 *    297219 * -79837578 *      2614 *
*   488311 *    297219 * -79037077 *      2624 *
*   488319 *    297219 * -78994782 *      2624 *
*   488323 *    297219 * -78932264 *      2625 *
*   488551 *    297224 *  68332585 *        87 *
*   488580 *    297224 *  70474079 *        90 *
*   488775 *    297224 *  80960924 *       103 *
*   488822 *    297224 *  84053149 *       107 *
*   488859 *    297224 *  87531953 *       111 *
*   488920 *    297224 *  91510087 *       116 *
*   489040 *    297224 *  99609388 *       126 *
*   489043 *    297224 *  99944748 *       126 *
*   489195 *    299185 * 146676156 *        95 *
*   489423 *    299067 *  93425685 *        76 *
*   489736 *    299067 * 102449693 *        83 *
*   489791 *    299067 * 104291710 *        85 *
*   489924 *    299067 * 108641914 *        88 *
*   489967 *    299067 * 110859590 *        90 *
*   490069 *    299067 * 113130013 *        92 *
*   490104 *    299067 * 115651390 *        93 *
*   490383 *    299067 * 123484258 *        99 *
*   490400 *    299067 * 124021694 *       100 *
*   490421 *    299067 * 124107842 *       100 *
*   490465 *    299067 * 127498562 *       102 *
*   490502 *    299067 * 127959327 *       102 *
*   490516 *    299067 * 128153311 *       103 *
*   490668 *    299067 * 132912292 *       106 *
*   490682 *    299067 * 133308888 *       106 *
*   490795 *    299067 * 136519041 *       109 *
*   490959 *    299067 * 140664206 *       112 *
*   491150 *    297101 * 738457713 *       563 *
*   491157 *    297101 * 738043364 *       563 *
*   491886 *    297101 * 758338969 *       580 *
*   492703 *    297101 * 781409477 *       599 *
*   492719 *    297101 * 780847340 *       599 *
*   493061 *    297219 * -1.05e+09 *      2324 *
*   493075 *    297219 * -1.05e+09 *      2325 *
*   493079 *    297219 * -1.05e+09 *      2325 *
*   493130 *    297219 * -1.05e+09 *      2327 *
*   493162 *    297219 * -1.04e+09 *      2329 *
*   493332 *    297219 * -1.03e+09 *      2339 *
*   493345 *    297219 * -1.03e+09 *      2340 *
*   493536 *    297219 * -1.02e+09 *      2350 *
*   493671 *    297219 * -1.02e+09 *      2358 *
*   493716 *    297219 * -1.02e+09 *      2360 *
*   493911 *    297219 * -1.00e+09 *      2373 *
*   493921 *    297219 * -1.00e+09 *      2373 *
*   493948 *    297219 * -1.00e+09 *      2375 *
*   493982 *    297219 * -1.00e+09 *      2377 *
*   494146 *    297219 * -93560009 *      2457 *
*   494347 *    297219 * -92408719 *      2470 *
*   494350 *    297219 * -92358270 *      2470 *
*   494449 *    297219 * -91768991 *      2477 *
*   494585 *    297219 * -90978540 *      2486 *
*   494643 *    297219 * -90693978 *      2489 *
*   494661 *    297219 * -90621605 *      2490 *
*   494665 *    297219 * -90584767 *      2490 *
*   494692 *    297219 * -90334100 *      2493 *
*   494721 *    297219 * -90184768 *      2495 *
*   494760 *    297219 * -89968205 *      2497 *
*   494766 *    297219 * -89972802 *      2497 *
*   494835 *    297219 * -89525999 *      2502 *
*   494837 *    297219 * -89540200 *      2502 *
*   494841 *    297219 * -89583371 *      2502 *
*   494883 *    297219 * -89328277 *      2505 *
*   494929 *    297219 * -89063474 *      2508 *
*   494958 *    297219 * -88880200 *      2510 *
*   494988 *    297219 * -88643922 *      2512 *
*   495075 *    297219 * -88258206 *      2517 *
*   495371 *    297296 * 325642551 *       224 *
*   495387 *    297296 * 325487578 *       224 *
*   495449 *    297296 * 327287820 *       225 *
*   495841 *    297296 * 340828222 *       235 *
*   495912 *    297296 * 343150398 *       236 *
*   496034 *    297296 * 351272796 *       242 *
*   496118 *    297296 * 353873479 *       244 *
*   496422 *    297296 * 373336351 *       258 *
*   496552 *    297296 * 380116668 *       262 *
*   496688 *    299329 *  52061515 *        30 *
*   496916 *    299329 *  62318943 *        36 *
*   497150 *    299329 *  66983005 *        39 *
*   497192 *    299329 *  68907584 *        40 *
*   498098 *    299329 *  94539419 *        56 *
*   498173 *    299329 *  97306276 *        57 *
*   498189 *    299329 *  97540720 *        58 *
*   498895 *    297101 * 856454753 *       664 *
*   499014 *    297101 * 858974203 *       667 *
*   499052 *    297101 * 860605367 *       668 *
*   499073 *    297101 * 866152631 *       673 *
*   499206 *    297101 * 868524207 *       675 *
*   499416 *    297101 * 875546339 *       681 *
*   499556 *    297101 * 878384377 *       684 *
*   499608 *    297101 * 880606465 *       686 *
*   499889 *    297101 * 888241315 *       693 *
*   500205 *    297101 * 1.187e+09 *       949 *
*   500422 *    297101 * 1.199e+09 *       956 *
*   500426 *    297101 * 1.200e+09 *       956 *
*   500896 *    297101 * 1.229e+09 *       973 *
*   501100 *    297101 * 1.243e+09 *       980 *
*   501119 *    297101 * 1.245e+09 *       981 *
*   501161 *    297101 * 1.246e+09 *       982 *
*   501196 *    297101 * 1.249e+09 *       983 *
*   501253 *    297101 * 1.249e+09 *       984 *
*   501275 *    297101 * 1.253e+09 *       985 *
*   501382 *    297101 * 1.256e+09 *       988 *
*   501437 *    297101 * 1.260e+09 *       990 *
*   501595 *    297101 * 1.328e+09 *      1027 *
*   501630 *    297101 * 1.329e+09 *      1028 *
*   501910 *    297101 * 1.347e+09 *      1039 *
*   502021 *    297101 * 1.352e+09 *      1042 *
*   502067 *    297101 * 1.354e+09 *      1043 *
*   502153 *    297101 * 1.360e+09 *      1046 *
*   502220 *    297101 * 1.365e+09 *      1049 *
*   502296 *    297101 * 1.379e+09 *      1057 *
*   502480 *    297101 * 1.267e+09 *       993 *
*   502539 *    297101 * 1.269e+09 *       995 *
*   502628 *    297101 * 1.273e+09 *       997 *
*   502671 *    297101 * 1.277e+09 *       999 *
*   502856 *    297101 * 1.286e+09 *      1004 *
*   502995 *    297101 * 1.293e+09 *      1008 *
*   502999 *    297101 * 1.294e+09 *      1008 *
*   503233 *    297101 * 1.308e+09 *      1016 *
*   503375 *    297101 * 1.315e+09 *      1020 *
*   503547 *    297219 * 1.997e+09 *      1193 *
*   503647 *    297219 * 2.000e+09 *      1195 *
*   503759 *    297219 * 2.005e+09 *      1198 *
*   503799 *    297219 * 2.005e+09 *      1199 *
*   503849 *    297219 * 2.006e+09 *      1200 *
*   503882 *    297219 * 2.009e+09 *      1201 *
*   504226 *    297219 * 2.021e+09 *      1210 *
*   504349 *    297219 * 2.025e+09 *      1213 *
*   504441 *    297219 * 2.026e+09 *      1215 *
*   504615 *    297219 * 2.034e+09 *      1220 *
*   504658 *    297219 * 2.033e+09 *      1220 *
*   504691 *    297219 * 2.036e+09 *      1222 *
*   504834 *    297219 * 2.040e+09 *      1225 *
*   504836 *    297219 * 2.040e+09 *      1225 *
*   505079 *    297219 * -84351988 *      2562 *
*   505107 *    297219 * -84134947 *      2564 *
*   505185 *    297219 * -83670355 *      2570 *
*   505230 *    297219 * -83441242 *      2572 *
*   505295 *    297219 * -83030911 *      2577 *
*   505333 *    297219 * -82758769 *      2580 *
*   505380 *    297219 * -82485371 *      2583 *
*   505382 *    297219 * -82563407 *      2583 *
*   505395 *    297219 * -82447718 *      2584 *
*   505425 *    297219 * -82171770 *      2587 *
*   505518 *    297219 * 2.051e+09 *      1233 *
*   505545 *    297219 * 2.051e+09 *      1233 *
*   505624 *    297219 * 2.101e+09 *      1272 *
*   505635 *    297219 * 2.103e+09 *      1273 *
*   505645 *    297219 * 2.103e+09 *      1273 *
*   505835 *    297219 * 2.108e+09 *      1277 *
*   505985 *    297219 * 2.113e+09 *      1281 *
*   506065 *    297219 * 2.116e+09 *      1283 *
*   506227 *    297219 * 2.121e+09 *      1287 *
*   506325 *    297219 * 2.124e+09 *      1290 *
*   506392 *    297219 * 2.126e+09 *      1292 *
*   506404 *    297219 * 2.127e+09 *      1292 *
*   506411 *    297219 * 2.127e+09 *      1293 *
*   506587 *    297219 * 2.132e+09 *      1297 *
*   506884 *    297219 * 2.143e+09 *      1305 *
*   507313 *    297219 * -2.14e+09 *      1309 *
*   507533 *    297219 * -2.12e+09 *      1323 *
*   507601 *    297219 * -2.12e+09 *      1325 *
*   507615 *    297219 * -2.12e+09 *      1326 *
*   507722 *    297219 * -2.12e+09 *      1329 *
*   507789 *    297219 * -2.12e+09 *      1330 *
*   508072 *    297219 * -2.10e+09 *      1339 *
*   508093 *    297219 * -2.10e+09 *      1339 *
*   508351 *    297219 * -2.10e+09 *      1346 *
*   508439 *    297219 * -2.09e+09 *      1348 *
*   508693 *    297219 * -2.08e+09 *      1355 *
*   508884 *    297219 * -99492567 *      2390 *
*   508986 *    297219 * -98964836 *      2396 *
*   508995 *    297219 * -98947591 *      2396 *
*   508999 *    297219 * -98886427 *      2397 *
*   509015 *    297219 * -98829408 *      2398 *
*   509052 *    297219 * -98741607 *      2399 *
*   509075 *    297219 * -98498501 *      2401 *
*   509086 *    297219 * -98558907 *      2401 *
*   509119 *    297219 * -98256469 *      2404 *
*   509194 *    297219 * -97921551 *      2408 *
*   509205 *    297219 * -97852187 *      2409 *
*   509298 *    297219 * -97266623 *      2415 *
*   509300 *    297219 * -97295493 *      2415 *
*   509367 *    297219 * -96906449 *      2419 *
*   509386 *    297219 * -96803868 *      2420 *
*   509431 *    297219 * -96577064 *      2423 *
*   509510 *    297219 * -96235594 *      2427 *
*   509872 *    297219 * -94336911 *      2448 *
*   509897 *    297219 * -94222357 *      2449 *
*   510207 *    297219 * -86439365 *      2538 *
*   510249 *    297219 * -86130514 *      2541 *
*   510363 *    297219 * -85480609 *      2549 *
*   510435 *    297219 * -84956906 *      2555 *
*   510452 *    297219 * -84866269 *      2556 *
*   510458 *    297219 * -84735166 *      2557 *
*   511987 *    297219 * 737026241 *       372 *
*   512122 *    297219 * 742195489 *       374 *
*   514322 *    299061 * 248492432 *       193 *
*   514421 *    299061 * 250850125 *       195 *
*   514517 *    297178 * 1.334e+09 *      1147 *
*   514526 *    297178 * 1.334e+09 *      1147 *
*   514608 *    297178 * 1.337e+09 *      1150 *
*   514680 *    297178 * 1.347e+09 *      1161 *
*   514731 *    297178 * 1.350e+09 *      1163 *
*   514783 *    297178 * 1.351e+09 *      1165 *
*   515019 *    297178 * 559611341 *       426 *
*   515071 *    297178 * 561607619 *       427 *
*   515163 *    297178 * 563374018 *       429 *
*   515555 *    297178 * 574848560 *       438 *
*   515690 *    297178 * 578055755 *       441 *
*   516103 *    297178 * 590306844 *       451 *
*   516530 *    297178 * 603604948 *       462 *
*   516735 *    297178 * 1.358e+09 *      1172 *
*   516856 *    297178 * 1.363e+09 *      1177 *
*   517014 *    297178 * 1.367e+09 *      1182 *
*   517037 *    297178 * 1.368e+09 *      1183 *
*   517236 *    297178 * 1.377e+09 *      1191 *
*   517310 *    297178 * 1.379e+09 *      1194 *
*   517334 *    297178 * 1.380e+09 *      1195 *
*   517341 *    297178 * 1.381e+09 *      1196 *
*   517392 *    297178 * 1.382e+09 *      1197 *
*   517402 *    297178 * 1.381e+09 *      1197 *
*   517627 *    297178 * 1.390e+09 *      1205 *
*   517721 *    297178 * 1.394e+09 *      1209 *
*   517948 *    297219 * 162349950 *        79 *
*   518795 *    297219 * 1.135e+09 *       603 *
*   519110 *    297219 * 1.143e+09 *       608 *
*   520040 *    297219 * 1.168e+09 *       624 *
*   522056 *    297050 * 354014605 *       278 *
*   522181 *    297050 * 357951387 *       281 *
*   522294 *    297050 * 361600627 *       284 *
*   523094 *    297050 * 383208786 *       302 *
*   523564 *    297050 * 394860785 *       312 *
*   523927 *    297050 * 405419063 *       321 *
*   524090 *    297050 * 482249674 *       386 *
*   524396 *    299185 * 166865563 *       109 *
*   524517 *    299185 * 171954804 *       112 *
*   524537 *    299185 * 170714468 *       112 *
*   524747 *    299185 * 178778827 *       118 *
*   525538 *    297292 *  61538726 *        33 *
*   527055 *    297426 *  94862598 *        53 *
*   527174 *    297426 *  99353572 *        55 *
*   527482 *    297426 * 106338404 *        59 *
*   527747 *    297426 * 112996810 *        63 *
*   532338 *    297219 * 214814034 *       104 *
*   532398 *    297178 * 456772140 *       342 *
*   532434 *    297178 * 458502913 *       343 *
*   532587 *    297178 * 461534902 *       346 *
*   532669 *    297178 * 463432200 *       347 *
*   533017 *    297178 * 472099074 *       354 *
*   533073 *    297178 * 473942041 *       356 *
*   533445 *    297178 * 485596282 *       365 *
*   534571 *    297219 * 1.678e+09 *       957 *
*   534835 *    297219 * 1.686e+09 *       963 *
*   535044 *    297219 * 1.693e+09 *       967 *
*   535340 *    297219 * 1.701e+09 *       973 *
*   535353 *    297219 * 1.702e+09 *       974 *
*   535537 *    297219 * 1.709e+09 *       978 *
*   535679 *    297219 * 1.712e+09 *       981 *
*   535752 *    297219 * 1.715e+09 *       982 *
*   537430 *    299064 * 114703118 *        75 *
*   537494 *    299064 * 116851437 *        76 *
*   537669 *    299064 * 121820209 *        79 *
*   537697 *    299064 * 121742814 *        79 *
*   537864 *    299067 *    909320 *         4 *
*   538029 *    299067 *   6777862 *         8 *
*   538045 *    299067 *   6347474 *         8 *
*   538048 *    299067 *   7125833 *         8 *
*   538071 *    299067 *   8492276 *         9 *
*   538097 *    299067 *   7835252 *         9 *
*   538153 *    299067 *   9381508 *        10 *
*   538244 *    299067 *  13178150 *        12 *
*   538393 *    299067 *  17459717 *        15 *
*   538581 *    299067 *  22248938 *        20 *
*   538634 *    299067 *  23216163 *        21 *
*   538952 *    299067 *  35257531 *        32 *
*   538960 *    299067 *  34995851 *        32 *
*   540221 *    297114 * 197121171 *       114 *
*   540821 *    297114 * 221161573 *       129 *
*   541854 *    297469 * 107847301 *        66 *
*   542289 *    299096 * 137160599 *        81 *
*   543166 *    299096 * 163873506 *        97 *
*   543209 *    299096 * 163444330 *        97 *
*   543380 *    297219 * 1.983e+09 *      1182 *
*   543948 *    297426 * 189393939 *       105 *
*   544371 *    299327 *  92833870 *        59 *
*   544461 *    299327 *  95561122 *        61 *
*   544718 *    299327 * 107680446 *        67 *
*   544800 *    299327 * 109883940 *        69 *
*   545661 *    297425 * 191261750 *       120 *
*   546702 *    297425 * 211079849 *       133 *
*   547055 *    297469 *   5581719 *         4 *
*   548215 *    297469 *  38257695 *        22 *
*   549234 *    298996 * 154639795 *       160 *
*   549257 *    298996 * 157041562 *       161 *
*   550379 *    298996 * 187934203 *       183 *
*   551626 *    299061 * 318373994 *       235 *
*   551631 *    299061 * 318922221 *       235 *
*   552535 *    299061 * 341174198 *       251 *
*   552848 *    297178 *  54629806 *        39 *
*   553546 *    297178 *  72807202 *        52 *
*   553828 *    297178 *  86083989 *        61 *
*   554107 *    297178 *  96187547 *        68 *
*   554367 *    299065 * 373600997 *       262 *
*   554383 *    299065 * 374656427 *       262 *
*   554385 *    299065 * 374359190 *       262 *
*   555081 *    299065 * 396205628 *       277 *
*   555085 *    299065 * 395974557 *       277 *
*   555420 *    299065 * 406510542 *       284 *
*   555457 *    299065 * 407629974 *       285 *
*   555500 *    299065 * 410435848 *       286 *
*   555767 *    299065 * 417568716 *       294 *
*   556281 *    297178 *  13292343 *        10 *
*   557692 *    297178 * 971814151 *       789 *
*   557718 *    297178 * 972575799 *       790 *
*   557764 *    297178 * 974227436 *       791 *
*   557921 *    297178 * 977853572 *       795 *
*   557949 *    297178 * 979217414 *       796 *
*   557950 *    297178 * 978804639 *       796 *
*   557979 *    297178 * 980770012 *       797 *
*   558062 *    297178 * 983689670 *       800 *
*   558183 *    297178 * 986006113 *       803 *
*   558194 *    297178 * 987972422 *       804 *
*   558225 *    297178 * 988929703 *       805 *
*   558711 *    297178 * 1.003e+09 *       819 *
*   558729 *    297178 * 1.004e+09 *       820 *
*   559854 *    297178 * 531186585 *       403 *
*   559972 *    297178 * 535982605 *       406 *
*   559974 *    297178 * 536020268 *       406 *
*   560132 *    297178 * 539288240 *       409 *
*   560515 *    297178 * 549979355 *       418 *
*   560577 *    297178 * 550981530 *       419 *
*   560837 *    297178 * 1.012e+09 *       828 *
*   560855 *    297178 * 1.013e+09 *       829 *
*   561122 *    297178 * 1.022e+09 *       837 *
*   561342 *    297219 * 1.343e+09 *       735 *
*   561391 *    297219 * 1.349e+09 *       738 *
